stg_outlet_cd,stg_item_cd,DATE_ID,sales_qty
C,111976,2022-04-02,5.0
A,46150,2022-02-07,8.0
A,118033,2022-03-31,3.0
A,110356,2022-04-09,2.0
A,119185,2022-04-18,3.0
A,3679,2022-04-21,5.0
C,45421,2022-02-02,9.0
C,7054,2022-03-02,1.0
C,259,2022-07-22,4.0
A,91438,2022-08-01,10.0
A,41686,2022-08-25,1.0
C,44989,2022-06-18,2.0
B,18223,2022-08-26,130.0
B,18223,2022-08-29,149.0
B,18223,2022-02-05,113.0
E,18223,2022-07-19,22.0
D,98809,2022-08-09,22.0
A,110860,2022-08-10,4.0
A,113281,2022-08-28,4.0
D,115846,2022-01-23,4.0
B,107836,2022-03-14,6.0
C,104470,2022-07-12,2.0
E,29941,2022-03-27,1.0
E,117286,2022-06-10,4.0
E,105622,2022-06-18,2.0
B,23938,2022-08-30,1.0
B,36808,2022-10-03,33.0
D,118033,2022-01-29,4.0
D,102490,2022-06-05,108.10000014305115
D,23938,2022-09-23,7.0
C,41686,2022-03-01,4.0
B,122560,2022-02-27,1.0
E,1672,2022-04-02,24.0
E,12166,2022-04-24,1.0
E,40381,2022-05-29,7.0
E,119554,2022-07-13,10.0
E,13795,2022-07-13,6.0
A,10213,2022-04-01,2.0
A,121957,2022-05-01,1.0
A,3652,2022-05-28,70.0
A,117925,2022-06-07,50.0
A,122767,2022-06-12,15.0
D,96136,2022-04-11,25.11199963092804
D,40939,2022-05-08,14.0
C,123307,2022-05-29,193.0
B,122686,2022-02-06,6.0
B,112219,2022-02-13,1.0
B,123307,2022-02-20,56.0
B,120994,2022-03-06,6.0
C,122767,2022-02-01,5.0
E,94345,2022-04-11,1.0
A,123307,2022-06-03,157.0
A,40381,2022-06-04,11.0
A,42685,2022-08-11,23.0
D,42154,2022-02-07,43.59200006723404
D,123307,2022-07-07,64.0
D,113110,2022-10-11,2.0
C,123307,2022-08-14,44.0
C,42154,2022-04-25,16.491999864578247
C,123307,2022-09-19,99.0
B,104470,2022-04-04,12.0
B,3940,2022-05-22,2.0
B,94453,2022-08-04,1.0
A,116836,2022-03-09,9.0
A,110671,2022-04-17,1.0
A,2806,2022-05-08,5.0
A,92482,2022-05-26,4.0
A,1852,2022-05-27,3.0
A,107836,2022-05-28,43.0
A,23020,2022-06-03,5.0
A,117376,2022-06-04,11.0
D,93895,2022-03-27,6.0
D,4741,2022-08-06,4.0
A,102769,2022-09-07,1.0
C,110878,2022-09-25,16.0
B,99457,2022-02-26,1.0
A,123478,2022-02-15,1.0
D,116836,2022-01-23,3.0
A,110527,2022-05-16,2.0
D,102490,2022-05-05,133.4420005083084
C,40759,2022-09-08,14.0
B,6640,2022-05-12,4.0
A,124414,2022-06-26,3.0
C,12247,2022-08-04,2.0
B,18223,2022-01-24,97.0
B,18223,2022-03-16,137.0
B,98809,2022-05-14,22.0
B,98809,2022-08-19,20.0
D,18223,2022-05-20,347.0
D,18223,2022-07-02,206.0
A,92491,2022-09-24,3.0
D,18223,2022-02-12,115.0
E,119554,2022-05-27,2.0
B,11293,2022-05-29,7.0
E,119554,2022-09-30,15.0
B,123307,2022-10-02,54.0
D,122686,2022-01-29,9.0
A,952,2022-03-23,6.0
A,29896,2022-05-29,2.0
A,2806,2022-07-01,8.0
C,119554,2022-02-05,21.0
C,110860,2022-05-09,4.0
B,97531,2022-03-15,2.0
E,259,2022-04-23,3.0
D,120418,2022-04-29,6.0
D,268,2022-09-25,5.0
B,117736,2022-04-19,24.0
C,120418,2022-03-05,4.0
C,44989,2022-08-22,2.0
E,8800,2022-06-05,2.0
E,36808,2022-06-24,13.0
E,19114,2022-08-22,2.0
A,1672,2022-06-27,4.0
D,94948,2022-02-06,1.0
D,223,2022-02-21,4.0
D,23938,2022-08-30,3.0
A,40759,2022-08-15,6.0
C,3427,2022-10-13,6.0
A,12220,2022-04-21,1.0
A,119554,2022-07-19,19.0
D,117520,2022-01-24,12.0
D,25000,2022-02-20,3.0
B,121174,2022-06-10,7.0
D,259,2022-05-21,22.0
D,96136,2022-07-12,37.66200041770935
C,29653,2022-03-01,4.0
C,121714,2022-05-13,1.0
C,117520,2022-10-04,14.0
A,4930,2022-03-19,2.0
A,64816,2022-06-26,1.0
D,98809,2022-02-01,24.0
D,98809,2022-07-03,57.0
E,91438,2022-08-20,2.0
D,6640,2022-01-31,14.0
D,12040,2022-03-14,7.0
D,9925,2022-10-02,13.0
D,122767,2022-10-18,9.0
A,102490,2022-04-28,23.910000145435333
B,45169,2022-07-23,8.0
E,27583,2022-08-24,2.0
B,117160,2022-04-20,1.0
B,23785,2022-07-13,2.0
E,117376,2022-03-20,2.0
E,91438,2022-04-02,17.0
A,1672,2022-03-01,4.0
A,44989,2022-07-16,1.0
B,11509,2022-09-12,6.0
D,102490,2022-08-01,19.08199977874756
A,898,2022-10-14,37.0
B,23785,2022-03-01,4.0
B,101635,2022-06-02,1.0
C,23785,2022-04-07,24.0
B,40381,2022-08-13,6.0
E,898,2022-08-17,15.0
A,110230,2022-02-06,1.0
A,12040,2022-02-24,1.0
A,9925,2022-07-01,1.0
D,45169,2022-04-22,9.0
D,101635,2022-06-16,2.0
B,110878,2022-08-20,11.0
A,10105,2022-01-30,2.0
A,1852,2022-02-27,5.0
A,117196,2022-03-01,3.0
D,27790,2022-03-17,4.0
D,23938,2022-03-26,10.0
D,10654,2022-07-03,1.0
D,46150,2022-07-09,16.0
D,2806,2022-07-31,11.0
D,46150,2022-09-15,5.0
C,10078,2022-02-05,2.0
B,3679,2022-04-18,4.0
D,1672,2022-01-28,16.0
D,10213,2022-05-25,1.0
D,40381,2022-05-29,24.0
D,117610,2022-08-23,7.0
C,111868,2022-01-28,3.0
C,29941,2022-05-04,7.0
C,117736,2022-06-08,10.0
A,14947,2022-07-31,5.0
A,14947,2022-08-16,5.0
C,94345,2022-02-02,2.0
E,18223,2022-03-20,12.0
E,110671,2022-06-26,1.0
E,18223,2022-09-28,32.0
A,23785,2022-07-02,11.0
C,91438,2022-08-24,5.0
B,117736,2022-09-13,12.0
D,117736,2022-03-20,47.0
A,107224,2022-04-28,5.0
C,117925,2022-06-27,82.0
C,57058,2022-03-08,2.0
C,898,2022-06-26,88.0
D,11509,2022-03-15,7.0
B,9979,2022-04-13,11.0
D,6640,2022-02-04,5.0
A,118033,2022-08-27,3.0
A,107836,2022-09-08,8.0
D,29941,2022-10-08,5.0
A,268,2022-09-23,4.0
B,110860,2022-06-04,1.0
C,40939,2022-06-20,3.0
C,10591,2022-07-22,2.0
E,120994,2022-10-02,2.0
E,40381,2022-10-04,9.0
A,36808,2022-04-22,30.0
A,6856,2022-05-12,6.0
A,12220,2022-06-08,1.0
D,107863,2022-07-15,7.0
D,91438,2022-08-20,9.0
D,40381,2022-10-16,9.0
C,898,2022-08-28,40.0
A,11230,2022-10-15,4.0
C,43135,2022-06-20,8.0
B,92482,2022-01-28,5.0
B,119554,2022-03-05,19.0
B,3679,2022-03-30,3.0
B,118033,2022-05-29,5.0
A,1672,2022-03-15,3.0
A,36808,2022-04-25,68.0
A,40759,2022-05-30,4.0
A,95137,2022-06-24,2.0
D,4705,2022-02-10,6.0
D,11293,2022-03-08,11.0
D,117520,2022-06-10,13.0
C,223,2022-08-27,3.0
A,3427,2022-03-08,7.0
A,91438,2022-06-10,20.0
C,55906,2022-06-16,1.0
C,110860,2022-09-01,2.0
A,23785,2022-01-27,6.0
A,4741,2022-05-08,1.0
A,40759,2022-07-19,16.0
D,40381,2022-03-15,10.0
D,95137,2022-05-28,11.0
C,23911,2022-02-12,2.0
D,29941,2022-07-28,8.0
D,6640,2022-02-22,16.0
B,110077,2022-09-04,1.0
E,123307,2022-08-10,12.0
E,102490,2022-04-20,53.170000195503235
B,25000,2022-05-25,2.0
B,102769,2022-08-31,2.0
D,11293,2022-03-13,9.0
D,107836,2022-07-22,5.0
D,123307,2022-10-18,40.0
A,95443,2022-03-22,1.0
C,122830,2022-02-10,3.0
B,117736,2022-01-31,17.0
B,12355,2022-02-23,11.0
B,122767,2022-06-08,6.0
A,124396,2022-03-24,2.0
D,268,2022-03-27,12.0
B,9979,2022-05-23,9.0
D,40939,2022-09-21,14.0
C,119554,2022-04-15,41.0
A,23020,2022-06-26,6.0
D,102490,2022-03-06,26.399999618530273
D,96136,2022-07-19,10.32200014591217
D,95137,2022-07-22,25.0
C,8800,2022-06-17,10.0
E,107224,2022-06-29,4.0
E,123307,2022-07-15,17.0
A,117520,2022-03-12,25.0
A,116836,2022-06-14,21.0
D,7396,2022-05-09,3.0
D,122767,2022-07-09,8.0
D,76399,2022-07-11,5.0
D,4705,2022-10-10,6.0
A,23020,2022-08-03,11.0
A,45115,2022-08-19,1.0
B,92482,2022-08-21,5.0
A,23020,2022-03-01,4.0
A,8800,2022-06-24,11.0
A,107224,2022-06-29,4.0
A,2806,2022-07-31,5.0
D,107224,2022-05-02,4.0
C,42847,2022-03-21,3.0
D,93895,2022-10-08,2.0
C,101635,2022-09-05,16.0
D,102490,2022-01-27,11.357999801635742
D,30778,2022-03-09,8.0
D,46150,2022-06-17,5.0
D,107224,2022-06-21,4.0
D,3652,2022-08-14,11.0
C,259,2022-04-21,5.0
A,29896,2022-10-16,2.0
A,268,2022-03-05,2.0
A,1672,2022-04-24,75.0
C,1231,2022-03-10,3.0
C,92491,2022-06-13,5.0
C,36808,2022-08-09,51.0
A,107269,2022-04-23,1.0
C,118033,2022-02-15,1.0
C,610,2022-03-25,2.0
C,110320,2022-08-11,12.0
C,42154,2022-09-26,5.085999846458435
E,12355,2022-08-22,2.0
B,114658,2022-02-10,1.0
D,110320,2022-07-28,9.0
A,93913,2022-02-13,4.0
A,673,2022-07-17,4.0
E,610,2022-03-30,1.0
B,268,2022-10-09,2.0
A,105622,2022-02-01,2.0
A,23020,2022-09-29,6.0
A,19114,2022-10-17,4.0
D,40759,2022-09-29,15.0
C,46150,2022-02-03,5.0
C,107863,2022-03-30,5.0
B,107836,2022-07-29,21.0
C,10924,2022-07-25,5.0
E,8800,2022-06-11,4.0
E,101824,2022-06-13,1.0
A,40381,2022-03-10,7.0
A,39238,2022-05-23,3.0
A,223,2022-09-01,2.0
D,116836,2022-02-02,27.0
C,9637,2022-08-14,4.0
A,7108,2022-09-12,2.0
B,673,2022-06-09,1.0
A,45169,2022-05-27,8.0
D,6640,2022-02-14,6.0
D,119554,2022-02-19,17.0
D,106054,2022-09-20,2.0
C,46150,2022-08-16,3.0
B,11293,2022-08-30,5.0
C,91438,2022-08-28,3.0
B,29653,2022-07-19,6.0
B,116836,2022-08-09,6.0
A,43135,2022-04-08,4.0
C,10366,2022-07-03,1.0
C,106054,2022-07-09,2.0
A,94345,2022-08-27,2.0
C,106054,2022-03-07,1.0
B,295,2022-04-27,3.0
B,119185,2022-06-29,1.0
D,111382,2022-08-26,2.0
E,8800,2022-05-20,12.0
B,673,2022-03-22,1.0
E,12040,2022-07-13,1.0
E,898,2022-07-27,15.0
D,4705,2022-02-06,8.0
D,111382,2022-07-25,5.0
A,123694,2022-05-06,1.0
B,23785,2022-01-22,9.0
B,42685,2022-02-04,6.0
A,781,2022-06-18,1.0
B,117520,2022-08-25,12.0
C,29941,2022-06-09,22.0
A,4930,2022-07-28,1.0
A,95119,2022-09-20,2.0
D,110860,2022-05-21,3.0
D,107836,2022-07-30,63.0
B,223,2022-01-23,3.0
C,16009,2022-01-24,2.0
C,3427,2022-01-27,5.0
C,29653,2022-01-29,45.0
B,122686,2022-03-27,4.0
C,1672,2022-05-17,14.0
C,113281,2022-09-05,2.0
D,122560,2022-07-19,3.0
D,44989,2022-09-07,1.0
A,12166,2022-09-24,3.0
A,4741,2022-08-08,4.0
C,12031,2022-05-12,2.0
B,11293,2022-04-08,7.0
A,42154,2022-03-24,17.290000438690186
A,44989,2022-05-04,4.0
D,116836,2022-07-02,19.0
D,29653,2022-09-21,6.0
C,40759,2022-02-22,9.0
C,7396,2022-02-26,9.0
D,41632,2022-10-15,1.0
B,13948,2022-02-27,5.0
A,29653,2022-04-06,3.0
A,24136,2022-05-12,16.0
D,23911,2022-03-05,2.0
D,2806,2022-05-24,12.0
D,57976,2022-06-21,4.0
D,117736,2022-08-10,34.0
C,44989,2022-10-16,2.0
C,122686,2022-10-04,5.0
A,43135,2022-05-09,28.0
C,29896,2022-05-24,3.0
E,18223,2022-07-29,15.0
B,46591,2022-07-26,11.0
C,11509,2022-09-20,1.0
A,110806,2022-10-10,2.0
E,10060,2022-07-15,2.0
A,107863,2022-09-08,10.0
A,40381,2022-06-21,17.0
A,117925,2022-05-28,17.0
E,42847,2022-03-19,3.0
E,117196,2022-04-15,3.0
B,42685,2022-10-09,18.0
D,122560,2022-02-04,1.0
D,96136,2022-04-12,59.12000000476837
D,55879,2022-07-28,6.0
C,99457,2022-05-05,1.0
C,120418,2022-09-16,4.0
A,104470,2022-01-30,4.0
A,118033,2022-05-02,6.0
D,95119,2022-02-10,6.0
A,123694,2022-09-18,4.0
D,11509,2022-05-08,9.0
D,29896,2022-02-03,8.0
D,102490,2022-09-12,19.12999963760376
A,11293,2022-10-14,10.0
C,11509,2022-07-07,4.0
C,36808,2022-08-03,55.0
E,42685,2022-08-03,8.0
A,11509,2022-07-07,11.0
D,42685,2022-02-08,7.0
D,11509,2022-02-08,7.0
D,11509,2022-03-10,8.0
D,96136,2022-08-17,12.551999866962433
A,122686,2022-10-11,5.0
B,12247,2022-02-15,1.0
B,92491,2022-05-29,8.0
B,96136,2022-07-14,17.82799983024597
E,9925,2022-03-19,4.0
D,124414,2022-02-05,4.0
D,114658,2022-03-10,3.0
D,12220,2022-05-25,2.0
C,108007,2022-01-30,1.0
A,14947,2022-09-10,8.0
B,3022,2022-02-27,3.0
B,122767,2022-06-19,7.0
D,10924,2022-04-13,7.0
D,91438,2022-05-15,8.0
D,41686,2022-07-07,1.0
D,40939,2022-07-17,15.0
D,2806,2022-08-22,3.0
C,12355,2022-02-10,3.0
C,12040,2022-09-22,2.0
A,14848,2022-06-11,2.0
D,6640,2022-02-16,5.0
C,36808,2022-01-26,41.0
C,104254,2022-06-04,3.0
B,98809,2022-08-07,22.0
B,46591,2022-08-19,14.0
A,23911,2022-04-23,1.0
A,107836,2022-09-25,10.0
C,117520,2022-09-17,15.0
B,117925,2022-02-05,18.0
B,104470,2022-04-27,19.0
B,75463,2022-06-24,5.0
D,8800,2022-03-02,12.0
D,92491,2022-06-11,24.0
D,2806,2022-08-10,21.0
B,25081,2022-08-07,6.0
C,10636,2022-02-03,1.0
C,29896,2022-02-10,3.0
B,117520,2022-02-26,9.0
B,92482,2022-03-17,13.0
B,19114,2022-03-24,1.0
B,40381,2022-03-25,10.0
A,117925,2022-05-05,6.0
B,9979,2022-10-07,2.0
E,104470,2022-06-08,1.0
D,36808,2022-08-28,115.0
C,7396,2022-01-25,8.0
C,106054,2022-04-27,6.0
C,1132,2022-05-13,2.0
C,42154,2022-10-09,4.180000066757202
C,96136,2022-10-15,23.191999793052673
E,117736,2022-05-05,33.0
A,95137,2022-02-17,4.0
D,42847,2022-02-04,7.0
D,121039,2022-08-17,1.0
C,673,2022-09-11,2.0
A,117925,2022-09-15,3.0
C,123307,2022-07-28,37.0
B,36808,2022-05-16,49.0
A,107836,2022-01-28,8.0
D,119554,2022-01-27,10.0
D,3679,2022-01-29,9.0
D,7108,2022-02-08,1.0
D,101635,2022-02-15,5.0
D,122686,2022-02-25,6.0
D,117187,2022-04-04,5.0
D,40939,2022-06-01,13.0
D,1132,2022-06-04,1.0
D,952,2022-07-23,2.0
D,123478,2022-09-25,3.0
A,4705,2022-10-16,4.0
C,117376,2022-09-14,1.0
B,94948,2022-02-28,4.0
B,7054,2022-07-08,1.0
A,41488,2022-06-04,3.0
D,117520,2022-03-08,20.0
D,24136,2022-04-17,21.0
C,105604,2022-04-12,6.0
C,119707,2022-05-03,2.0
C,27790,2022-02-02,5.0
C,10591,2022-04-13,2.0
C,117925,2022-06-11,6.0
E,116962,2022-04-09,1.0
A,110527,2022-10-18,1.0
A,2806,2022-05-27,13.0
B,96136,2022-02-05,6.034000039100647
B,40381,2022-06-10,19.0
D,122767,2022-05-31,19.0
A,11509,2022-03-26,8.0
A,102490,2022-05-08,48.305999994277954
E,3751,2022-08-19,5.0
B,110860,2022-09-10,1.0
E,29653,2022-06-19,4.0
A,6640,2022-03-20,28.0
A,122767,2022-05-04,6.0
A,102490,2022-06-25,48.08000028133392
D,117925,2022-03-05,24.0
D,1672,2022-05-01,2.0
D,91438,2022-07-19,7.0
E,116836,2022-04-02,13.0
C,122686,2022-01-30,3.0
C,117520,2022-04-19,13.0
B,123307,2022-08-07,49.0
C,107224,2022-05-19,5.0
C,110356,2022-09-23,2.0
E,110860,2022-04-27,5.0
E,45169,2022-05-20,1.0
D,120994,2022-03-04,4.0
D,45115,2022-04-28,1.0
D,9628,2022-05-03,1.0
D,119554,2022-07-09,34.0
D,223,2022-08-23,2.0
D,111382,2022-09-23,3.0
C,40381,2022-08-19,6.0
A,3652,2022-08-31,19.0
C,95137,2022-09-12,4.0
C,123307,2022-06-09,47.0
C,110860,2022-06-29,5.0
B,43135,2022-04-23,5.0
B,13948,2022-10-15,1.0
D,268,2022-08-30,4.0
C,46150,2022-03-02,7.0
B,39238,2022-08-22,3.0
C,4705,2022-09-10,4.0
B,10609,2022-06-10,1.0
A,95119,2022-02-04,2.0
D,781,2022-05-01,3.0
D,45169,2022-06-14,5.0
C,96136,2022-04-06,4.03600001335144
A,23938,2022-04-13,20.0
D,111382,2022-04-17,4.0
C,3679,2022-02-02,10.0
C,76399,2022-04-11,10.0
C,529,2022-08-31,8.0
A,123307,2022-09-28,71.0
B,14947,2022-05-31,5.0
A,3427,2022-08-06,9.0
E,6748,2022-04-18,6.0
B,115846,2022-01-27,3.0
E,3292,2022-05-18,2.0
E,7396,2022-07-25,1.0
B,36808,2022-05-04,31.0
B,29653,2022-06-10,9.0
B,117520,2022-06-12,9.0
E,110320,2022-10-10,10.0
D,31579,2022-06-03,1.0
A,6163,2022-02-23,4.0
A,110320,2022-03-03,13.0
A,43738,2022-06-21,7.0
E,3679,2022-04-04,1.0
D,114658,2022-02-01,2.0
D,118033,2022-03-04,1.0
D,107224,2022-04-17,16.0
D,1852,2022-04-26,1.0
B,102967,2022-06-08,2.0
D,92482,2022-07-31,8.0
A,104470,2022-10-05,13.0
B,116836,2022-06-12,3.0
C,19123,2022-04-14,1.0
C,36808,2022-07-31,65.0
D,123334,2022-02-03,4.0
D,10366,2022-03-29,2.0
D,23146,2022-04-05,2.0
D,97531,2022-06-01,2.0
C,29653,2022-07-09,32.0
C,117520,2022-07-09,19.0
C,268,2022-08-06,1.0
B,123307,2022-01-22,49.0
B,117187,2022-03-20,2.0
B,40759,2022-04-02,20.0
B,122767,2022-05-14,9.0
B,104470,2022-06-01,8.0
A,39238,2022-03-10,4.0
A,43135,2022-03-28,6.0
D,29896,2022-03-28,2.0
D,120418,2022-04-12,4.0
C,93895,2022-09-05,1.0
B,1681,2022-05-31,3.0
A,107836,2022-05-01,45.0
D,23785,2022-03-06,9.0
A,46150,2022-07-17,10.0
C,42847,2022-03-10,4.0
C,75463,2022-05-26,2.0
C,2806,2022-06-02,19.0
A,117745,2022-02-22,12.0
B,18223,2022-04-29,94.0
C,24136,2022-07-25,6.0
C,122767,2022-09-10,9.0
E,110320,2022-06-21,6.0
E,110320,2022-07-13,5.0
B,40939,2022-05-04,2.0
B,223,2022-10-02,4.0
D,6640,2022-01-24,9.0
D,123478,2022-02-18,2.0
A,118033,2022-02-23,4.0
C,123307,2022-02-11,205.0
C,107863,2022-06-08,3.0
B,9637,2022-08-27,1.0
A,117520,2022-03-20,24.0
A,122767,2022-06-25,20.0
D,268,2022-02-27,16.0
B,36808,2022-05-02,34.0
C,12355,2022-04-25,24.0
A,117925,2022-01-30,17.0
D,115846,2022-03-14,3.0
D,102967,2022-04-10,5.0
D,14848,2022-08-02,5.0
A,29653,2022-09-10,4.0
B,2806,2022-02-04,1.0
B,538,2022-04-08,1.0
B,11230,2022-09-27,1.0
A,116836,2022-08-03,9.0
A,898,2022-08-17,68.0
A,117376,2022-08-31,2.0
A,116836,2022-08-31,8.0
C,104470,2022-09-21,4.0
B,92491,2022-08-07,2.0
B,120994,2022-10-16,1.0
A,11293,2022-06-28,12.0
D,12040,2022-02-16,4.0
D,29896,2022-08-05,4.0
C,117745,2022-04-15,7.0
B,36808,2022-06-26,32.0
A,9637,2022-04-16,4.0
A,42928,2022-04-30,1.0
A,2977,2022-05-05,1.0
D,6163,2022-02-01,6.0
C,6640,2022-01-22,9.0
C,19114,2022-04-05,6.0
A,116836,2022-07-15,19.0
D,117520,2022-05-13,22.0
C,113281,2022-05-19,7.0
C,4741,2022-06-06,3.0
A,11293,2022-07-08,15.0
A,117925,2022-10-02,10.0
C,36808,2022-08-12,29.0
C,119554,2022-04-08,54.0
A,3679,2022-08-15,8.0
A,6163,2022-02-27,17.0
A,110527,2022-06-11,1.0
D,36808,2022-07-22,76.0
A,952,2022-02-20,7.0
C,40381,2022-08-31,6.0
B,9979,2022-02-01,3.0
B,117223,2022-02-04,4.0
E,117925,2022-06-30,28.0
B,100501,2022-06-18,2.0
D,259,2022-05-31,5.0
C,102967,2022-03-08,1.0
C,13408,2022-04-18,2.0
C,76399,2022-07-01,2.0
A,29311,2022-03-04,1.0
D,101635,2022-02-09,18.0
D,1672,2022-06-17,19.0
E,4705,2022-03-23,5.0
D,102490,2022-02-05,19.09999990463257
A,94345,2022-09-23,1.0
A,40759,2022-10-13,6.0
B,6748,2022-02-25,4.0
C,108007,2022-07-18,1.0
C,40381,2022-07-31,5.0
C,4480,2022-10-11,3.0
A,40939,2022-03-27,3.0
A,30778,2022-07-07,8.0
A,538,2022-08-15,1.0
D,10924,2022-03-10,5.0
D,123307,2022-05-19,172.0
A,23785,2022-10-16,4.0
C,19114,2022-05-18,2.0
B,42154,2022-01-25,32.007999658584595
C,117520,2022-04-04,7.0
D,117187,2022-10-05,4.0
C,304,2022-08-27,1.0
B,259,2022-03-06,5.0
A,102967,2022-05-07,1.0
C,57976,2022-07-06,3.0
A,42154,2022-03-13,24.56999981403351
A,118033,2022-06-10,2.0
C,110320,2022-07-03,14.0
C,110320,2022-08-08,5.0
E,46591,2022-05-07,3.0
A,101635,2022-04-13,4.0
D,18223,2022-05-18,113.0
D,98809,2022-06-19,38.0
C,4741,2022-07-21,1.0
C,9925,2022-10-13,12.0
D,41686,2022-02-22,1.0
C,42154,2022-07-16,4.851999998092651
B,117520,2022-02-08,10.0
B,110320,2022-02-10,3.0
E,46150,2022-07-11,7.0
B,36808,2022-04-21,28.0
E,3679,2022-08-11,1.0
B,92491,2022-06-19,5.0
B,120400,2022-06-20,1.0
D,29896,2022-06-02,9.0
A,232,2022-05-16,3.0
E,3427,2022-09-21,2.0
A,92491,2022-01-22,14.0
D,6856,2022-02-05,3.0
A,120418,2022-07-31,7.0
A,23020,2022-09-18,2.0
A,117520,2022-09-19,26.0
A,13633,2022-10-14,1.0
B,10924,2022-07-02,1.0
C,46150,2022-04-08,3.0
C,117376,2022-05-17,8.0
B,122767,2022-09-09,11.0
C,43405,2022-09-11,2.0
C,110320,2022-10-08,21.0
E,123307,2022-07-24,10.0
E,29896,2022-08-10,1.0
E,3679,2022-09-16,4.0
A,43738,2022-02-21,9.0
A,107836,2022-08-01,29.0
D,102490,2022-07-12,75.31999945640564
D,110860,2022-08-17,1.0
D,91438,2022-10-16,22.0
A,7072,2022-10-09,1.0
B,117520,2022-02-15,11.0
B,123478,2022-03-13,1.0
B,6163,2022-03-20,4.0
B,42154,2022-05-25,5.049999952316284
B,124396,2022-08-29,2.0
C,117736,2022-08-20,10.0
B,110356,2022-10-15,2.0
D,232,2022-06-09,7.0
D,10924,2022-09-21,1.0
A,110320,2022-07-18,13.0
A,55879,2022-05-13,2.0
D,98809,2022-09-23,47.0
A,117925,2022-06-29,38.0
B,122686,2022-02-13,4.0
E,40759,2022-06-07,4.0
B,40759,2022-03-31,9.0
B,11293,2022-04-26,7.0
D,43135,2022-05-12,33.0
D,40381,2022-05-21,20.0
D,110860,2022-08-21,2.0
A,40309,2022-03-26,5.0
C,116836,2022-02-09,34.0
C,3652,2022-03-29,23.0
C,11230,2022-07-27,1.0
B,123586,2022-06-27,2.0
A,10375,2022-05-31,2.0
D,107836,2022-01-31,5.0
D,122686,2022-02-20,6.0
D,97531,2022-03-22,2.0
B,23785,2022-06-10,3.0
A,4741,2022-09-12,3.0
B,36808,2022-04-02,134.0
B,101635,2022-04-18,6.0
B,2806,2022-05-28,16.0
B,43738,2022-09-06,3.0
C,116836,2022-07-19,6.0
E,102769,2022-05-05,1.0
A,123307,2022-07-20,100.0
D,29311,2022-03-19,1.0
D,117925,2022-07-14,10.0
D,117376,2022-10-17,5.0
A,1852,2022-08-24,1.0
C,268,2022-05-15,2.0
C,94336,2022-09-24,3.0
C,119554,2022-06-25,33.0
B,102490,2022-03-27,24.0939998626709
B,24136,2022-06-27,3.0
A,13552,2022-06-18,2.0
D,6640,2022-04-12,14.0
D,123694,2022-06-01,1.0
D,107863,2022-07-19,5.0
D,122686,2022-07-24,9.0
D,4930,2022-09-03,2.0
A,107836,2022-09-09,7.0
A,123730,2022-04-06,5.0
D,57058,2022-03-07,6.0
D,76399,2022-03-17,3.0
A,117736,2022-07-20,8.0
C,15352,2022-07-12,3.0
A,119554,2022-07-22,14.0
A,14947,2022-08-31,9.0
A,124396,2022-10-12,2.0
A,6163,2022-09-05,5.0
A,104470,2022-09-14,9.0
E,117736,2022-09-28,2.0
B,102490,2022-06-25,23.11400032043457
B,538,2022-08-04,1.0
B,57058,2022-10-08,7.0
D,718,2022-05-22,1.0
A,23938,2022-03-26,12.0
A,7054,2022-04-30,1.0
E,19123,2022-08-26,3.0
A,43738,2022-01-29,5.0
A,259,2022-02-21,5.0
D,92491,2022-03-02,8.0
D,29653,2022-05-12,12.0
D,42685,2022-07-29,42.0
D,42154,2022-09-08,17.14799988269806
A,23785,2022-09-03,3.0
B,9637,2022-03-17,3.0
B,113281,2022-04-07,3.0
C,45412,2022-04-01,6.0
C,119554,2022-06-21,11.0
C,117520,2022-08-03,6.0
A,45421,2022-07-14,2.0
D,259,2022-02-07,6.0
D,10195,2022-03-29,3.0
A,121129,2022-09-28,1.0
D,10924,2022-03-09,7.0
B,111382,2022-04-30,5.0
B,116836,2022-05-09,15.0
D,117925,2022-04-07,8.0
D,43135,2022-05-02,8.0
D,1681,2022-05-12,12.0
D,4705,2022-07-16,4.0
C,8800,2022-02-26,3.0
A,118033,2022-01-29,3.0
A,13948,2022-02-05,3.0
A,102490,2022-04-18,28.967999696731567
A,116836,2022-07-21,18.0
D,122830,2022-03-11,5.0
C,94948,2022-07-18,2.0
B,18223,2022-05-13,74.0
B,98809,2022-05-26,12.0
B,98809,2022-07-19,17.0
A,13795,2022-04-02,8.0
D,98809,2022-04-24,32.0
D,98809,2022-07-05,53.0
C,43738,2022-09-24,8.0
B,46150,2022-05-01,1.0
C,898,2022-05-16,50.0
E,107863,2022-03-26,1.0
E,119554,2022-10-09,1.0
D,2806,2022-06-25,6.0
D,3427,2022-08-23,9.0
A,7396,2022-02-22,5.0
A,94948,2022-07-05,5.0
A,1852,2022-08-12,3.0
B,123307,2022-08-09,37.0
B,42685,2022-03-15,10.0
A,88,2022-09-13,1.0
D,117745,2022-05-15,4.0
E,11509,2022-08-26,6.0
D,1672,2022-03-31,46.0
D,123307,2022-10-12,34.0
B,12220,2022-08-17,1.0
C,110356,2022-07-25,2.0
C,123694,2022-08-29,3.0
A,11509,2022-05-27,18.0
A,104470,2022-07-26,11.0
A,538,2022-08-02,1.0
A,9628,2022-10-06,2.0
C,96136,2022-05-28,15.477999925613403
